,accuracy,accuracy,precision,precision,recall,recall,f1_score,f1_score,false_positive_rate,false_positive_rate
,mean,std,mean,std,mean,std,mean,std,mean,std
scenario,,,,,,,,,,
brutal,0.858,0.0038005847503304463,0.89092448826163,0.007634396994555397,0.8160000000000001,0.00983192080250171,0.8517600002309521,0.004396365302013255,0.1,0.008498365855987974
intermittent,0.7216666666666667,0.014288690166235218,0.6013272015387245,0.022918368883124273,0.6095238095238095,0.026937401188058964,0.6051279288498513,0.020263168762901126,0.21794871794871798,0.018666948434052612
progressive,0.8013333333333333,0.003800584750330448,0.9120700417658693,0.014079896614963854,0.7405555555555555,0.009938079899999088,0.8172867732024217,0.0029318931719535786,0.1075,0.020069324297987166
